cellules exporté sur '23/11/2014' 10:12.
 De '01/01/2014' à 31/12/2014.
Lot: BOX VACHES VMS

Numéro de l'animal	Production quotidienne	Cons. en concentrés	Date	Jours en lactation	Lactation
8959	40,11	6,3	20/01/2014	82	3
9			20/01/2014		
3216	31,11	6,3	20/01/2014	67	1
1			20/01/2014		
14			20/01/2014		
4977	17,01	5,2	20/01/2014	218	1
3509			20/01/2014		
3230			20/01/2014		
3505			20/01/2014		
4997	13,28	3,6	20/01/2014	177	1
3129	30,78	7,0	20/01/2014	118	3
3140	22,82	6,2	20/01/2014	239	2
3537			20/01/2014		
3166	17,56	3,6	20/01/2014	271	2
8949			20/01/2014	484	3
4978	12,44	3,7	20/01/2014	41	2
7			20/01/2014		
4994	19,73	3,1	20/01/2014	35	2
4977	12,12	3,5	21/01/2014	219	1
3536			21/01/2014		
3507			21/01/2014		
7			21/01/2014		
8959	34,94	4,9	21/01/2014	83	3
3227			21/01/2014		
3495	22,82	6,4	21/01/2014	31	1
8932	16,35	3,4	21/01/2014	264	3
4965	34,19	5,7	21/01/2014	42	2
8970	17,64	3,9	21/01/2014	102	3
3504	18,88	5,1	21/01/2014	102	1
3500			21/01/2014		
3230			21/01/2014		
4997	17,90	4,8	21/01/2014	178	1
8946	23,45	5,7	21/01/2014	139	4
3216	15,34	3,2	21/01/2014	68	1
8936	22,24	5,5	21/01/2014	153	4
9			21/01/2014		
1			21/01/2014		
8949			21/01/2014	485	3
3509			21/01/2014		
3517			21/01/2014		
3532			21/01/2014		
3524			21/01/2014		
3129	21,28	4,8	21/01/2014	119	3
3541			21/01/2014		
17			21/01/2014		
3133	20,96	7,0	21/01/2014	141	3
4978	30,36	6,0	21/01/2014	42	2
8933	22,80	6,1	21/01/2014	113	3
3138	34,45	6,7	21/01/2014	104	3
4990			21/01/2014	302	1
4994	23,79	3,3	21/01/2014	36	2
8941	29,16	4,5	21/01/2014	50	3
3505			21/01/2014		
3166	15,14	4,0	21/01/2014	272	2
3514			21/01/2014		
3140	29,73	7,2	21/01/2014	240	2
5004	14,64	5,3	21/01/2014	100	1
4971	19,44	6,1	21/01/2014	111	2
3537			21/01/2014		
14			21/01/2014		
14			22/01/2014		
3524			22/01/2014		
3509			22/01/2014		
3138	29,59	6,2	22/01/2014	105	3
3230			22/01/2014		
3140	24,43	5,7	22/01/2014	241	2
1			22/01/2014		
8970	25,55	4,7	22/01/2014	103	3
8932	19,19	3,4	22/01/2014	265	3
3517			22/01/2014		
8941	34,67	4,8	22/01/2014	51	3
3227			22/01/2014		
3216	24,48	4,8	22/01/2014	69	1
3166	21,36	4,0	22/01/2014	273	2
17			22/01/2014		
3505			22/01/2014		
3495	13,76	3,7	22/01/2014	32	1
3504	23,36	5,9	22/01/2014	103	1
3500			22/01/2014		
4971	23,71	6,4	22/01/2014	112	2
4994	15,72	2,1	22/01/2014	37	2
5004	15,27	5,1	22/01/2014	101	1
3514			22/01/2014		
8949			22/01/2014	486	3
7			22/01/2014		
3537			22/01/2014		
3133	12,87	4,5	22/01/2014	142	3
4978	29,43	5,2	22/01/2014	43	2
8946	13,94	3,9	22/01/2014	140	4
8933	21,18	5,3	22/01/2014	114	3
8936	22,72	5,3	22/01/2014	154	4
4977	17,08	5,1	22/01/2014	220	1
3532			22/01/2014		
8959	28,44	4,9	22/01/2014	84	3
4997	17,27	4,6	22/01/2014	179	1
3541			22/01/2014		
3129	25,43	5,9	22/01/2014	120	3
3536			22/01/2014		
9			22/01/2014		
4965	29,55	4,9	22/01/2014	43	2
4990			22/01/2014	303	1
3507			22/01/2014		
3541			23/01/2014		
4965	32,67	5,2	23/01/2014	44	2
4978	26,77	4,7	23/01/2014	44	2
8949			23/01/2014	487	3
3138	28,75	5,8	23/01/2014	106	3
8932	18,01	3,2	23/01/2014	266	3
1			23/01/2014		
3227			23/01/2014		
4971	16,01	4,3	23/01/2014	113	2
3507			23/01/2014		
4994	28,57	3,7	23/01/2014	38	2
5004	8,94	3,1	23/01/2014	102	1
3524			23/01/2014		
3536			23/01/2014		
3517			23/01/2014		
14			23/01/2014		
3133	17,20	5,9	23/01/2014	143	3
8936	23,28	5,6	23/01/2014	155	4
3505			23/01/2014		
3500			23/01/2014		
3514			23/01/2014		
7			23/01/2014		
3532			23/01/2014		
4997	13,81	3,6	23/01/2014	180	1
3166	21,72	4,3	23/01/2014	274	2
17			23/01/2014		
3216	23,79	4,7	23/01/2014	70	1
3495	20,37	5,5	23/01/2014	33	1
3230			23/01/2014		
8959	32,97	5,2	23/01/2014	85	3
3509			23/01/2014		
8941	36,17	4,9	23/01/2014	52	3
9			23/01/2014		
8946	26,32	6,8	23/01/2014	141	4
8933	24,15	6,3	23/01/2014	115	3
3129	27,69	6,1	23/01/2014	121	3
3140	28,17	6,5	23/01/2014	242	2
3537			23/01/2014		
3504	16,33	4,2	23/01/2014	104	1
4977	16,11	4,8	23/01/2014	221	1
4990			23/01/2014	304	1
8970	31,21	5,8	23/01/2014	104	3
3500			24/01/2014		
3495	21,67	5,7	24/01/2014	34	1
8933	20,38	5,1	24/01/2014	116	3
8970	28,18	6,0	24/01/2014	105	3
3509			24/01/2014		
3216	23,19	4,7	24/01/2014	71	1
4977	13,57	4,5	24/01/2014	222	1
4990			24/01/2014	305	1
3166	22,13	4,0	24/01/2014	275	2
3133	17,50	6,0	24/01/2014	144	3
8941	38,79	5,2	24/01/2014	53	3
4994	15,75	2,2	24/01/2014	39	2
4978	28,60	5,2	24/01/2014	45	2
1			24/01/2014		
4965	30,11	5,3	24/01/2014	45	2
3517			24/01/2014		
3140	20,92	4,7	24/01/2014	243	2
3138	30,82	6,2	24/01/2014	107	3
3537			24/01/2014		
3536			24/01/2014		
3507			24/01/2014		
4997	21,27	5,0	24/01/2014	181	1
9			24/01/2014		
8932	24,24	4,2	24/01/2014	267	3
3505			24/01/2014		
3514			24/01/2014		
3504	18,28	6,5	24/01/2014	105	1
3129	24,38	5,7	24/01/2014	122	3
3230			24/01/2014		
8949			24/01/2014	488	3
8936	24,85	5,9	24/01/2014	156	4
8946	18,34	4,7	24/01/2014	142	4
8959	18,86	2,9	24/01/2014	86	3
7			24/01/2014		
17			24/01/2014		
4971	15,23	4,4	24/01/2014	114	2
5004	17,71	6,0	24/01/2014	103	1
14			24/01/2014		
3532			24/01/2014		
3524			24/01/2014		
3227			24/01/2014		
3541			24/01/2014		
3507			25/01/2014		
4977	9,57	3,6	25/01/2014	223	1
4997	15,82	4,2	25/01/2014	182	1
4971	18,45	5,0	25/01/2014	115	2
3216	22,82	4,6	25/01/2014	72	1
7			25/01/2014		
5004	14,14	5,4	25/01/2014	104	1
3509			25/01/2014		
8933	20,18	5,3	25/01/2014	117	3
4994	27,84	3,7	25/01/2014	40	2
3517			25/01/2014		
3133	17,82	6,0	25/01/2014	145	3
3500			25/01/2014		
3532			25/01/2014		
8936	20,11	5,1	25/01/2014	157	4
3227			25/01/2014		
4990			25/01/2014	306	1
8959	44,38	6,5	25/01/2014	87	3
9			25/01/2014		
3140	23,66	5,3	25/01/2014	244	2
1			25/01/2014		
4978	26,51	5,0	25/01/2014	46	2
8946	22,08	5,2	25/01/2014	143	4
3166	21,47	4,0	25/01/2014	276	2
4965	27,59	4,9	25/01/2014	46	2
3524			25/01/2014		
8932	17,49	3,3	25/01/2014	268	3
14			25/01/2014		
3230			25/01/2014		
3514			25/01/2014		
8970	36,39	7,8	25/01/2014	106	3
17			25/01/2014		
3138	28,28	5,8	25/01/2014	108	3
8941	33,45	4,5	25/01/2014	54	3
3129	26,14	6,2	25/01/2014	123	3
3541			25/01/2014		
3504	18,94	4,2	25/01/2014	106	1
3495	14,78	4,2	25/01/2014	35	1
3537			25/01/2014		
3505			25/01/2014		
3536			25/01/2014		
8949			25/01/2014	489	3
3532			26/01/2014		
4997	18,08	3,8	26/01/2014	183	1
3509			26/01/2014		
9			26/01/2014		
3227			26/01/2014		
1			26/01/2014		
14			26/01/2014		
3495	17,14	3,8	26/01/2014	36	1
3138	31,18	6,3	26/01/2014	109	3
8949			26/01/2014	490	3
3230			26/01/2014		
3541			26/01/2014		
8970	26,99	5,7	26/01/2014	107	3
3500			26/01/2014		
4994	17,95	2,9	26/01/2014	41	2
3517			26/01/2014		
8932	21,29	3,6	26/01/2014	269	3
17			26/01/2014		
8933	18,36	3,8	26/01/2014	118	3
8959	17,87	2,7	26/01/2014	88	3
3216	27,68	5,8	26/01/2014	73	1
5004	10,20	2,8	26/01/2014	105	1
3537			26/01/2014		
3129	29,07	6,1	26/01/2014	124	3
3514			26/01/2014		
3524			26/01/2014		
4978	16,04	2,9	26/01/2014	47	2
7			26/01/2014		
3505			26/01/2014		
4965	28,63	5,4	26/01/2014	47	2
3166	21,41	3,7	26/01/2014	277	2
4971	24,11	5,3	26/01/2014	116	2
4977	10,71	4,4	26/01/2014	224	1
3133	19,75	5,6	26/01/2014	146	3
3140	28,74	5,9	26/01/2014	245	2
4990			26/01/2014	307	1
8936	23,59	4,2	26/01/2014	158	4
3504	24,60	6,2	26/01/2014	107	1
8946	30,63	6,3	26/01/2014	144	4
3507			26/01/2014		
8941	45,96	6,5	26/01/2014	55	3
3536			26/01/2014		
3495	23,13	4,1	27/01/2014	37	1
3532			27/01/2014		
3514			27/01/2014		
4971	10,82	2,6	27/01/2014	117	2
3129	21,65	4,1	27/01/2014	125	3
3509			27/01/2014		
3216	24,38	5,0	27/01/2014	74	1
3138	29,78	5,9	27/01/2014	110	3
3517			27/01/2014		
1			27/01/2014		
4978	32,60	6,6	27/01/2014	48	2
4977	13,66	2,9	27/01/2014	225	1
3504	17,65	3,2	27/01/2014	108	1
17			27/01/2014		
3230			27/01/2014		
3500			27/01/2014		
14			27/01/2014		
3133	21,28	4,0	27/01/2014	147	3
3227			27/01/2014		
3524			27/01/2014		
8933	24,09	4,2	27/01/2014	119	3
9			27/01/2014		
3166	29,81	5,3	27/01/2014	278	2
3536			27/01/2014		
8959	45,26	7,5	27/01/2014	89	3
3140	25,20	4,5	27/01/2014	246	2
8932	20,06	3,8	27/01/2014	270	3
8949			27/01/2014	491	3
8936	22,54	4,0	27/01/2014	159	4
3541			27/01/2014		
8970	25,85	6,1	27/01/2014	108	3
3505			27/01/2014		
5004	13,50	3,3	27/01/2014	106	1
3537			27/01/2014		
4997	19,03	3,5	27/01/2014	184	1
7			27/01/2014		
8946	14,38	2,7	27/01/2014	145	4
4994	20,10	3,7	27/01/2014	42	2
8941	34,23	5,3	27/01/2014	56	3
4965	29,78	5,9	27/01/2014	48	2
3507			27/01/2014		
4990			27/01/2014	308	1
3524			28/01/2014		
3140	23,32	4,9	28/01/2014	247	2
4977	9,82	3,4	28/01/2014	226	1
3536			28/01/2014		
4994	24,95	4,4	28/01/2014	43	2
8936	22,25	4,1	28/01/2014	160	4
3133	12,66	2,5	28/01/2014	148	3
4965	29,93	6,0	28/01/2014	49	2
3230			28/01/2014		
14			28/01/2014		
3138	22,41	4,7	28/01/2014	111	3
3532			28/01/2014		
3507			28/01/2014		
3500			28/01/2014		
8970	21,12	4,8	28/01/2014	109	3
9			28/01/2014		
7			28/01/2014		
8959	30,81	5,4	28/01/2014	90	3
8949			28/01/2014	492	3
3227			28/01/2014		
4990			28/01/2014	309	1
3505			28/01/2014		
8932	20,71	4,1	28/01/2014	271	3
8946	25,34	4,4	28/01/2014	146	4
3541			28/01/2014		
3514			28/01/2014		
3509			28/01/2014		
3504	22,42	5,0	28/01/2014	109	1
8933	19,31	3,4	28/01/2014	120	3
3495	17,66	3,7	28/01/2014	38	1
5004	14,02	3,3	28/01/2014	107	1
1			28/01/2014		
4971	12,84	3,5	28/01/2014	118	2
3216	18,63	4,0	28/01/2014	75	1
3517			28/01/2014		
4978	23,95	5,0	28/01/2014	49	2
3166	20,51	4,0	28/01/2014	279	2
3537			28/01/2014		
4997	15,49	3,4	28/01/2014	185	1
8941	37,84	6,2	28/01/2014	57	3
3129	30,27	5,9	28/01/2014	126	3
17			28/01/2014		
3514			29/01/2014		
3138	34,02	7,0	29/01/2014	112	3
3541			29/01/2014		
8970	32,83	7,3	29/01/2014	110	3
4977	7,76	3,3	29/01/2014	227	1
8933	21,97	4,1	29/01/2014	121	3
8959	30,75	6,0	29/01/2014	91	3
3227			29/01/2014		
4971	22,78	3,8	29/01/2014	119	2
8949			29/01/2014	493	3
3166	17,72	3,2	29/01/2014	280	2
5004	18,92	4,4	29/01/2014	108	1
4997	13,54	3,1	29/01/2014	186	1
7			29/01/2014		
4990			29/01/2014	310	1
3133	18,27	3,6	29/01/2014	149	3
3524			29/01/2014		
8941	44,12	6,9	29/01/2014	58	3
4978	23,74	4,5	29/01/2014	50	2
3504	5,60	3,3	29/01/2014	110	1
3517			29/01/2014		
3532			29/01/2014		
3216	32,24	6,6	29/01/2014	76	1
4994	20,35	3,7	29/01/2014	44	2
14			29/01/2014		
3507			29/01/2014		
3505			29/01/2014		
3140	21,63	4,6	29/01/2014	248	2
3230			29/01/2014		
3509			29/01/2014		
3500			29/01/2014		
4965	28,12	5,9	29/01/2014	50	2
3495	17,39	3,4	29/01/2014	39	1
8932	21,23	4,2	29/01/2014	272	3
3536			29/01/2014		
1			29/01/2014		
3129	19,39	4,0	29/01/2014	127	3
8936	23,28	4,0	29/01/2014	161	4
3537			29/01/2014		
8946	24,10	4,5	29/01/2014	147	4
9			29/01/2014		
17			29/01/2014		
17			30/01/2014		
3129	26,85	5,6	30/01/2014	128	3
3514			30/01/2014		
3505			30/01/2014		
3495	16,89	3,5	30/01/2014	40	1
4994	28,50	5,1	30/01/2014	45	2
8932	19,69	3,7	30/01/2014	273	3
3166	26,01	4,5	30/01/2014	281	2
3216	16,17	3,5	30/01/2014	77	1
3140	33,70	6,6	30/01/2014	249	2
4977	7,42	4,0	30/01/2014	228	1
4990			30/01/2014	311	1
3227			30/01/2014		
8949			30/01/2014	494	3
14			30/01/2014		
8946	20,85	3,9	30/01/2014	148	4
4971	14,95	2,8	30/01/2014	120	2
4978	29,71	5,1	30/01/2014	51	2
8933	24,74	4,7	30/01/2014	122	3
8936	16,10	2,8	30/01/2014	162	4
3536			30/01/2014		
3507			30/01/2014		
7			30/01/2014		
3517			30/01/2014		
8970	27,08	5,8	30/01/2014	111	3
3500			30/01/2014		
4965	30,23	6,0	30/01/2014	51	2
3138	31,12	5,4	30/01/2014	113	3
3541			30/01/2014		
3537			30/01/2014		
1			30/01/2014		
3509			30/01/2014		
3504	21,26	4,3	30/01/2014	111	1
5004	14,37	3,5	30/01/2014	109	1
3230			30/01/2014		
3524			30/01/2014		
8941	35,62	5,2	30/01/2014	59	3
9			30/01/2014		
8959	34,89	6,7	30/01/2014	92	3
3532			30/01/2014		
3133	22,16	4,4	30/01/2014	150	3
4997	14,94	3,4	30/01/2014	187	1
3541			31/01/2014		
3504	19,71	3,7	31/01/2014	112	1
14			31/01/2014		
3509			31/01/2014		
3500			31/01/2014		
3140	22,84	4,3	31/01/2014	250	2
3138	30,09	6,9	31/01/2014	114	3
3216	25,30	5,4	31/01/2014	78	1
4978	18,64	5,1	31/01/2014	52	2
8933	19,53	3,7	31/01/2014	123	3
3133	16,00	3,2	31/01/2014	151	3
4971	23,18	3,8	31/01/2014	121	2
8949			31/01/2014	495	3
3129	27,86	5,5	31/01/2014	129	3
9			31/01/2014		
3517			31/01/2014		
17			31/01/2014		
4997	13,63	3,1	31/01/2014	188	1
3166	20,88	3,4	31/01/2014	282	2
3537			31/01/2014		
8936	27,93	4,9	31/01/2014	163	4
3495	18,21	3,4	31/01/2014	41	1
4990			31/01/2014	312	1
4965	33,72	6,2	31/01/2014	52	2
3532			31/01/2014		
3505			31/01/2014		
3524			31/01/2014		
4994	20,08	3,6	31/01/2014	46	2
3507			31/01/2014		
1			31/01/2014		
3230			31/01/2014		
8959	32,28	5,6	31/01/2014	93	3
8932	20,27	4,0	31/01/2014	274	3
8970	28,92	6,0	31/01/2014	112	3
8941	33,53	5,5	31/01/2014	60	3
5004	7,82	1,9	31/01/2014	110	1
3514			31/01/2014		
7			31/01/2014		
4977	3,42	2,0	31/01/2014	229	1
8946	13,64	2,5	31/01/2014	149	4
3227			31/01/2014		
3536			31/01/2014		
3227			01/02/2014		
3536			01/02/2014		
3509			01/02/2014		
3140	28,51	5,6	01/02/2014	251	2
4971	21,47	3,7	01/02/2014	122	2
3133	14,39	2,9	01/02/2014	152	3
3230			01/02/2014		
5004	15,77	3,3	01/02/2014	111	1
3507			01/02/2014		
3500			01/02/2014		
1			01/02/2014		
8959	19,42	3,1	01/02/2014	94	3
4978	34,20	5,2	01/02/2014	53	2
17			01/02/2014		
3532			01/02/2014		
3495	15,30	3,0	01/02/2014	42	1
4965	26,97	5,2	01/02/2014	53	2
9			01/02/2014		
3524			01/02/2014		
4990			01/02/2014	313	1
8936	23,19	4,2	01/02/2014	164	4
8933	19,86	4,2	01/02/2014	124	3
4977	7,14	4,2	01/02/2014	230	1
3541			01/02/2014		
14			01/02/2014		
3504	18,27	3,9	01/02/2014	113	1
3514			01/02/2014		
4997	20,34	4,3	01/02/2014	189	1
4994	21,23	3,6	01/02/2014	47	2
3505			01/02/2014		
3216	20,64	4,5	01/02/2014	79	1
8941	46,41	7,1	01/02/2014	61	3
3537			01/02/2014		
8970	22,91	4,9	01/02/2014	113	3
8932	22,61	4,2	01/02/2014	275	3
3138	12,00	5,5	01/02/2014	115	3
3517			01/02/2014		
8946	32,81	5,3	01/02/2014	150	4
7			01/02/2014		
3166	25,11	4,3	01/02/2014	283	2
8949			01/02/2014	496	3
3129	27,08	5,1	01/02/2014	130	3
3532			02/02/2014		
4971	21,28	3,7	02/02/2014	123	2
3524			02/02/2014		
9			02/02/2014		
3140	17,65	3,6	02/02/2014	252	2
3507			02/02/2014		
3536			02/02/2014		
8970	32,48	7,1	02/02/2014	114	3
4994	17,82	3,4	02/02/2014	48	2
5004	13,96	3,2	02/02/2014	112	1
8959	45,31	7,5	02/02/2014	95	3
8941	40,40	6,4	02/02/2014	62	3
4978	24,34	4,7	02/02/2014	54	2
3514			02/02/2014		
8936	21,50	3,8	02/02/2014	165	4
3517			02/02/2014		
3505			02/02/2014		
3504	19,44	4,2	02/02/2014	114	1
3227			02/02/2014		
1			02/02/2014		
3129	24,82	4,8	02/02/2014	131	3
3500			02/02/2014		
3138	18,49	5,8	02/02/2014	116	3
8946	16,88	3,2	02/02/2014	151	4
3509			02/02/2014		
8932	20,33	3,8	02/02/2014	276	3
3216	21,92	4,8	02/02/2014	80	1
14			02/02/2014		
4965	34,92	7,0	02/02/2014	54	2
4977	4,62	3,4	02/02/2014	231	1
4997	10,87	2,3	02/02/2014	190	1
3230			02/02/2014		
3166	17,75	3,0	02/02/2014	284	2
7			02/02/2014		
8933	17,15	3,0	02/02/2014	125	3
3495	20,18	3,8	02/02/2014	43	1
3133	17,42	3,6	02/02/2014	153	3
17			02/02/2014		
3537			02/02/2014		
3541			02/02/2014		
8949			02/02/2014	497	3
4990			02/02/2014	314	1
3505			03/02/2014		
4990			03/02/2014	315	1
8946	25,00	4,6	03/02/2014	152	4
3509			03/02/2014		
3532			03/02/2014		
8959	35,02	6,2	03/02/2014	96	3
3166	29,86	4,9	03/02/2014	285	2
4965	26,44	5,6	03/02/2014	55	2
4994	22,15	4,0	03/02/2014	49	2
7			03/02/2014		
3500			03/02/2014		
8933	21,88	4,1	03/02/2014	126	3
3536			03/02/2014		
8941	31,05	4,8	03/02/2014	63	3
4997	17,07	3,5	03/02/2014	191	1
5004	14,04	3,3	03/02/2014	113	1
3216	25,64	5,6	03/02/2014	81	1
3133	15,59	3,4	03/02/2014	154	3
3140	33,28	6,5	03/02/2014	253	2
3495	16,89	3,6	03/02/2014	44	1
3138	28,91	6,8	03/02/2014	117	3
3230			03/02/2014		
3524			03/02/2014		
4971	12,78	2,3	03/02/2014	124	2
3507			03/02/2014		
4978	28,41	5,1	03/02/2014	55	2
3504	19,67	3,9	03/02/2014	115	1
3541			03/02/2014		
17			03/02/2014		
4977	4,42	3,5	03/02/2014	232	1
8949			03/02/2014	498	3
1			03/02/2014		
3129	22,85	4,7	03/02/2014	132	3
8970	17,76	4,0	03/02/2014	115	3
3537			03/02/2014		
3517			03/02/2014		
9			03/02/2014		
14			03/02/2014		
8932	21,21	4,0	03/02/2014	277	3
8936	22,52	4,0	03/02/2014	166	4
3514			03/02/2014		
3227			03/02/2014		
3227			04/02/2014		
3509			04/02/2014		
3514			04/02/2014		
3536			04/02/2014		
3541			04/02/2014		
8941	42,76	6,8	04/02/2014	64	3
3505			04/02/2014		
7			04/02/2014		
4997	15,51	3,4	04/02/2014	192	1
8949			04/02/2014	499	3
8970	36,87	7,5	04/02/2014	116	3
3517			04/02/2014		
4965	31,12	6,6	04/02/2014	56	2
3140	22,78	4,4	04/02/2014	254	2
3504	22,50	4,6	04/02/2014	116	1
9			04/02/2014		
3537			04/02/2014		
5004	13,17	3,3	04/02/2014	114	1
3524			04/02/2014		
8959	20,56	3,2	04/02/2014	97	3
3230			04/02/2014		
3500			04/02/2014		
3166	21,43	3,7	04/02/2014	286	2
8932	19,79	4,3	04/02/2014	278	3
3532			04/02/2014		
3507			04/02/2014		
3133	17,98	3,5	04/02/2014	155	3
3216	17,00	4,0	04/02/2014	82	1
4994	22,83	4,2	04/02/2014	50	2
4971	21,00	4,0	04/02/2014	125	2
1			04/02/2014		
14			04/02/2014		
3138	20,78	4,6	04/02/2014	118	3
4977	5,99	3,5	04/02/2014	233	1
8946	11,71	2,4	04/02/2014	153	4
8933	23,61	4,7	04/02/2014	127	3
17			04/02/2014		
3495	15,54	3,0	04/02/2014	45	1
4978	23,74	4,3	04/02/2014	56	2
4990			04/02/2014	316	1
8936	22,38	4,1	04/02/2014	167	4
3129	26,90	5,4	04/02/2014	133	3
1			05/02/2014		
4977	6,90	3,6	05/02/2014	234	1
4997	15,99	3,4	05/02/2014	193	1
3500			05/02/2014		
3138	27,98	6,2	05/02/2014	119	3
8932	18,62	4,1	05/02/2014	279	3
3140	19,59	4,0	05/02/2014	255	2
3227			05/02/2014		
4971	17,32	3,6	05/02/2014	126	2
9			05/02/2014		
3509			05/02/2014		
8970	26,83	5,8	05/02/2014	117	3
4978	32,51	6,0	05/02/2014	57	2
8936	13,13	2,4	05/02/2014	168	4
17			05/02/2014		
3524			05/02/2014		
5004	14,98	3,4	05/02/2014	115	1
3230			05/02/2014		
3517			05/02/2014		
3507			05/02/2014		
3541			05/02/2014		
8959	33,93	5,3	05/02/2014	98	3
8949			05/02/2014	500	3
4965	25,43	5,0	05/02/2014	57	2
8941	36,13	5,9	05/02/2014	65	3
4994	22,33	4,1	05/02/2014	51	2
3495	21,42	4,2	05/02/2014	46	1
7			05/02/2014		
3532			05/02/2014		
3133	16,71	3,7	05/02/2014	156	3
3216	10,11	2,1	05/02/2014	83	1
3514			05/02/2014		
8946	21,79	3,7	05/02/2014	154	4
3505			05/02/2014		
3536			05/02/2014		
14			05/02/2014		
3537			05/02/2014		
4990			05/02/2014	317	1
8933	18,56	3,5	05/02/2014	128	3
3166	26,76	4,6	05/02/2014	287	2
3129	25,51	4,9	05/02/2014	134	3
3504	10,22	4,3	05/02/2014	117	1
7			06/02/2014		
3133	17,28	3,6	06/02/2014	157	3
1			06/02/2014		
3505			06/02/2014		
14			06/02/2014		
3138	27,78	7,0	06/02/2014	120	3
8970	21,81	4,6	06/02/2014	118	3
9			06/02/2014		
3509			06/02/2014		
4971	21,77	3,8	06/02/2014	127	2
3166	21,66	3,8	06/02/2014	288	2
4977	6,94	3,2	06/02/2014	235	1
8959	43,45	7,7	06/02/2014	99	3
17			06/02/2014		
3504	26,56	2,6	06/02/2014	118	1
3227			06/02/2014		
3140	30,77	5,8	06/02/2014	256	2
3532			06/02/2014		
3216	34,91	5,8	06/02/2014	84	1
8936	28,99	5,0	06/02/2014	169	4
3129	24,77	4,7	06/02/2014	135	3
3541			06/02/2014		
8946	26,35	4,9	06/02/2014	155	4
4994	20,17	4,1	06/02/2014	52	2
3514			06/02/2014		
4990			06/02/2014	318	1
3537			06/02/2014		
3495	16,90	3,2	06/02/2014	47	1
4978	24,99	4,5	06/02/2014	58	2
4965	28,52	5,5	06/02/2014	58	2
8949			06/02/2014	501	3
3517			06/02/2014		
3536			06/02/2014		
5004	9,47	2,8	06/02/2014	116	1
3500			06/02/2014		
8932	17,92	3,6	06/02/2014	280	3
4997	19,30	4,0	06/02/2014	194	1
3507			06/02/2014		
8933	22,20	4,3	06/02/2014	129	3
8941	36,25	5,5	06/02/2014	66	3
3524			06/02/2014		
3230			06/02/2014		
5004	8,47	2,6	07/02/2014	117	1
3532			07/02/2014		
8946	10,25	2,7	07/02/2014	156	4
3541			07/02/2014		
3524			07/02/2014		
9			07/02/2014		
8932	20,88	4,0	07/02/2014	281	3
1			07/02/2014		
8941	38,66	6,1	07/02/2014	67	3
4971	17,78	3,5	07/02/2014	128	2
3500			07/02/2014		
4977	7,96	3,5	07/02/2014	236	1
3505			07/02/2014		
14			07/02/2014		
17			07/02/2014		
3129	19,97	4,0	07/02/2014	136	3
8936	21,83	3,9	07/02/2014	170	4
3517			07/02/2014		
3166	23,70	4,1	07/02/2014	289	2
3507			07/02/2014		
3216	14,39	3,7	07/02/2014	85	1
4994	20,08	3,8	07/02/2014	53	2
3537			07/02/2014		
4990			07/02/2014	319	1
3140	25,06	4,8	07/02/2014	257	2
4978	25,03	4,8	07/02/2014	59	2
3133	14,28	4,0	07/02/2014	158	3
8933	19,46	3,9	07/02/2014	130	3
3504	26,51	5,0	07/02/2014	119	1
4997	12,96	2,5	07/02/2014	195	1
3509			07/02/2014		
3536			07/02/2014		
8970	33,81	7,6	07/02/2014	119	3
4965	29,08	6,0	07/02/2014	59	2
8949			07/02/2014	502	3
3495	15,20	3,0	07/02/2014	48	1
3227			07/02/2014		
3138	20,70	4,6	07/02/2014	121	3
3230			07/02/2014		
8959	32,84	5,6	07/02/2014	100	3
7			07/02/2014		
3514			07/02/2014		
14			08/02/2014		
3507			08/02/2014		
8946	30,28	5,2	08/02/2014	157	4
4994	18,33	3,6	08/02/2014	54	2
4965	31,13	6,8	08/02/2014	60	2
3495	21,59	4,1	08/02/2014	49	1
3138	31,59	6,9	08/02/2014	122	3
4997	22,33	4,2	08/02/2014	196	1
8932	18,14	3,4	08/02/2014	282	3
3227			08/02/2014		
8941	32,96	5,4	08/02/2014	68	3
3505			08/02/2014		
3504	21,02	4,0	08/02/2014	120	1
5004	12,70	3,8	08/02/2014	118	1
3517			08/02/2014		
4978	31,80	5,6	08/02/2014	60	2
8933	19,22	3,6	08/02/2014	131	3
3509			08/02/2014		
3216	24,16	5,6	08/02/2014	86	1
3166	12,69	3,2	08/02/2014	290	2
3230			08/02/2014		
17			08/02/2014		
3140	26,14	5,2	08/02/2014	258	2
7			08/02/2014		
8949			08/02/2014	503	3
3133	16,60	2,8	08/02/2014	159	3
3524			08/02/2014		
3129	28,03	5,9	08/02/2014	137	3
3532			08/02/2014		
4990	5,83	1,7	08/02/2014	0	2
4971	11,18	2,0	08/02/2014	129	2
8959	33,92	6,3	08/02/2014	101	3
3536			08/02/2014		
8936	21,82	4,0	08/02/2014	171	4
9			08/02/2014		
1			08/02/2014		
3537			08/02/2014		
8970	24,69	5,4	08/02/2014	120	3
3514			08/02/2014		
4977	10,17	3,8	08/02/2014	237	1
3500			08/02/2014		
3541			08/02/2014		
8946	17,93	3,3	09/02/2014	158	4
8949			09/02/2014	504	3
3507			09/02/2014		
4978	26,07	4,8	09/02/2014	61	2
3230			09/02/2014		
8959	30,57	5,6	09/02/2014	102	3
3166	28,64	3,3	09/02/2014	291	2
3504	9,52	4,3	09/02/2014	121	1
3524			09/02/2014		
3138	28,72	6,0	09/02/2014	123	3
7			09/02/2014		
